Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
4197	-19.07	330.51	24.72	2252.01	0	1189.46	11147.8	10.15	-27.77	10.83	2658.9	0	1568.23	16333.7
4198	8.77	353.39	27.47	2239.35	0	1174.42	751.15	-0	-0	-0	2149	0	1465.7	-0
4199	-18.08	336	23.35	2245.1	0	1180.81	10648.7	-0	-0	-0	2149	0	1465.7	-0
4200	-2.9	348.82	26.02	2248.35	0	1178.39	5010.73	-4.58	-21.82	6.56	2801.8	0	1679.71	14877.4
4201	-1.83	334.93	19.07	2235.89	0	1177.95	4194.95	-0	-0	-0	2149	0	1465.7	-0
4202	-19.45	336	23.12	2263.57	0	1180.46	10539.2	-0	-0	-0	2149	0	1465.7	-0
4203	-0.61	338.29	22.28	2252.49	0	1182.03	2609.71	-0	-0	-0	2149	0	1465.7	-0
4204	-13.43	338.44	20.29	2236.68	0	1176.89	11163.7	7.93	-25.63	9.38	2977.69	0	1594.58	17555
4205	-13.2	358.89	26.86	2236.54	0	1171.58	7703.27	12.05	-15.41	8.77	2805.58	0	1660.56	15458.2
4206	-3.66	343.02	21.29	2243.86	0	1178.91	7243.01	-4.27	-17.55	7.1	2797	0	1680.9	15015.2
4207	-16.78	362.24	22.89	2221.18	0	1167.36	9510.63	10.6	-21.97	6.48	3030.65	0	1645.25	13569.7
4208	-7.17	349.27	20.83	2239.17	0	1177.58	4519.72	-0	-0	-0	2149	0	1465.7	-0
4209	-11.75	355.22	26.86	2205.55	0	1178.13	7350.75	9.69	-19.68	11.75	2736.19	0	1587.34	19442.7
4210	-11.6	363.77	23.12	2249.86	0	1165.23	7206.32	-0	-0	-0	2149	0	1465.7	-0
4211	-5.11	365.14	25.25	2217.28	0	1171.11	6851.8	-0	-0	-0	2149	0	1465.7	-0
4212	-10.83	363.62	27.54	2224.8	0	1172.83	7219.04	-0	-0	-0	2149	0	1465.7	-0
4213	-6.26	379.33	31.59	2232.82	0	1164.76	8014.64	2.06	-15.72	4.12	2948	0	1699.91	10435.8
4214	-9.31	378.88	28.23	2190.07	0	1167.06	5269.37	0.99	-21.82	8.62	2988.18	0	1660.82	19252.8
4215	-5.72	383.61	28.69	2216.48	0	1165.21	5625.51	-0	-0	-0	2149	0	1465.7	-0
4216	-8.24	398.56	36.09	2191.42	0	1163.85	8195.39	4.43	-15.41	6.33	2939.74	0	1645.61	14891.9
4217	-3.66	392	29.53	2211.1	0	1165.35	7892.8	3.51	-20.14	9.84	3016.08	0	1661.6	20608.5
4218	-3.51	406.34	30.9	2195.17	0	1162.37	5593.73	-0	-0	-0	2149	0	1465.7	-0
4219	-0	414.28	36.24	2194.86	0	1162.73	6872.7	-0	-0	-0	2149	0	1465.7	-0
4220	-1.37	412.14	38.6	2175.13	0	1171.15	8948.79	2.52	-23.19	9.31	2810.53	0	1630.31	16990.2
4221	4.04	434.88	34.79	2204.37	0	1161.04	8804.21	4.73	-15.26	7.78	2988.35	0	1631.05	12987.4
4222	-0.76	435.64	37.84	2147.61	0	1166.79	8029.2	-1.91	-23.19	6.48	2902.87	0	1620.62	18003.6
4223	7.25	447.54	38.99	2168.98	0	1165.37	3929.39	-0	-0	-0	2149	0	1465.7	-0
4224	9.54	461.43	37.61	2163.6	0	1163.74	7411.23	1.3	-22.89	8.39	2869.48	0	1631.53	14310.1
4225	7.63	465.55	40.59	2142.07	0	1169.21	5947.96	-0	-0	-0	2149	0	1465.7	-0
4226	20.29	470.73	37.31	2165.56	0	1163.82	5507.45	0.92	-21.51	5.49	2819.99	0	1685.37	10115.9
4227	12.05	484.31	37.99	2147.67	0	1165.17	8313.48	7.25	-20.6	5.34	2790.39	0	1701.11	12742.5
4228	14.57	496.06	43.64	2139.51	0	1168.19	7139.64	-0	-0	-0	2149	0	1465.7	-0
4229	27.01	510.25	45.47	2144.05	0	1164.31	2946.03	0.69	-20.45	7.63	2770.88	0	1634.07	13005.1
4230	12.44	517.12	39.37	2122.3	0	1166.75	9951.5	5.04	-21.36	9	2982.61	0	1663.09	18034
4231	30.21	536.04	41.05	2125.22	0	1164.97	5540.98	-0	-0	-0	2149	0	1465.7	-0
4232	26.25	542.3	44.94	2126.71	0	1168.4	5450.04	5.42	-17.85	7.4	2899.15	0	1704.62	17177.9
4233	33.42	563.35	41.12	2123.13	0	1164.78	4634.34	1.07	-22.74	9.31	2961.05	0	1610.28	17261.3
4234	30.67	559.54	32.58	2105.24	0	1165.92	4017.63	6.1	-17.55	5.26	2871.61	0	1667.24	12518
4235	29.6	568.54	42.42	2102.6	0	1170.14	7298.51	-0	-0	-0	2149	0	1465.7	-0
4236	48.29	580.14	38.45	2121.79	0	1166.11	5353.5	1.75	-19.38	8.09	2885.44	0	1665.04	13799
4237	31.36	598.91	39.83	2077.91	0	1168.14	5351.17	5.11	-23.19	10.45	2908.85	0	1570.36	18056.4
4238	46.69	598.14	40.13	2086.7	0	1169.97	7204.53	-0	-0	-0	2149	0	1465.7	-0
4239	49.67	619.2	42.57	2088.25	0	1166.04	5222.25	5.04	-21.67	5.87	2597.63	0	1683.51	9636.46
4240	40.74	621.34	39.98	2064.13	0	1170.81	6478	-0	-0	-0	2149	0	1465.7	-0
4241	62.48	627.75	39.52	2079.27	0	1167.74	4410.07	-0	-0	-0	2149	0	1465.7	-0
4242	54.02	643.46	44.25	2063.35	0	1167.39	6200.67	2.06	-22.28	9.23	2896.93	0	1618.58	16802.4
4243	62.87	638.73	40.36	2065	0	1172	5684.39	-0	-0	-0	2149	0	1465.7	-0
4244	71.11	663.3	41.96	2052.08	0	1165.06	5040.43	5.42	-19.84	8.09	2691.06	0	1612.2	12612.1
4245	70.04	655.36	45.01	2059.73	0	1170.18	8609.27	-0	-0	-0	2149	0	1465.7	-0
4246	71.95	668.64	47.84	2029.98	0	1170.65	3176.56	4.96	-19.38	7.17	2712.88	0	1630.31	12107.8
4247	80.18	672	44.1	2041.16	0	1167.36	5408.78	-0	-0	-0	2149	0	1465.7	-0
4248	77.29	670.32	50.58	2028.33	0	1173.66	6822.32	4.73	-18.31	8.09	3031.79	0	1664.58	17678.2
4249	88.12	677.03	44.48	2022.46	0	1169.33	2546.83	-0	-0	-0	2149	0	1465.7	-0
4250	91.32	671.54	47.23	2035.41	0	1171.3	6879.79	-0	-0	-0	2149	0	1465.7	-0
4251	91.63	675.51	49.67	2020.13	0	1172.12	5513.47	4.58	-23.8	7.32	2846.12	0	1672.03	16260
4252	98.8	675.35	45.01	2012.15	0	1169.29	7062.51	-0	-0	-0	2149	0	1465.7	-0
4253	92.39	670.47	50.51	2000.27	0	1173.72	6383.68	3.81	-24.26	2.67	2761.11	0	1702.33	9799.36
4254	108.49	671.84	44.94	2007.63	0	1170.26	5100.17	-0	-0	-0	2149	0	1465.7	-0
4255	101.24	668.79	50.2	1982.82	0	1172.54	7546.69	-0	-0	-0	2149	0	1465.7	-0
4256	108.49	660.1	47.38	1994.51	0	1172.88	7510.48	9.99	-21.21	8.39	2893.73	0	1632.62	17554.2
4257	113.07	654.6	47.15	1983.71	0	1173.88	3364.63	-0.69	-15.87	3.74	2834.26	0	1688.34	9574.49
4258	109.63	647.58	43.11	1980.66	0	1171.61	10995	-0	-0	-0	2149	0	1465.7	-0
4259	117.11	634.77	47.99	1969.46	0	1176	4992.59	9.99	-23.96	7.1	2679.68	0	1645.34	13653.1
4260	122.91	637.21	45.62	1983.69	0	1170.18	8558.65	-1.98	-21.82	5.34	2939.87	0	1584.4	13300.3
4261	113.37	615.54	43.79	1951.02	0	1173.41	12691.1	-0	-0	-0	2149	0	1465.7	-0
4262	131.23	613.4	46.84	1961.26	0	1173.9	2699.69	-3.59	-23.96	2.98	2749.33	0	1682.95	9987.1
4263	124.28	595.7	45.32	1955.61	0	1172.79	10715.6	-0	-0	-0	2149	0	1465.7	-0
4264	125.05	577.09	40.59	1936.76	0	1174.54	7030.99	-0	-0	-0	2149	0	1465.7	-0
4265	135.42	559.69	40.05	1949.9	0	1175.48	4869.09	-0	-0	-0	2149	0	1465.7	-0
4266	126.34	536.8	45.32	1934.96	0	1178.33	8968.86	2.9	380.25	-41.28	2542.85	0	1271.98	6700.15
4267	136.49	515.9	30.36	1924.96	0	1172.1	6342.44	-64.7	499.42	66.53	2522.95	0	1325.35	39627.3
4268	130	522.46	36.54	1945.26	0	1169.26	11117.5	0.38	427.86	45.47	2521.2	0	1303.73	812.81
4269	139.54	452.42	41.2	1910.36	0	1185.91	5526.83	-12.89	397.03	17.85	2590.56	0	1295.17	-33017.1
4270	141.37	444.64	29.98	1911.83	0	1168.99	1914.47	-57.14	479.13	116.35	2492.05	0	1306.85	70760.1
4271	106.66	414.12	24.57	1921.4	0	1179.87	15194.8	-37.46	471.65	139.77	2523.51	0	1318.13	71284.1
4272	143.59	364.38	26.55	1892.43	0	1182.76	1921.05	-74.62	567.47	20.14	2506.08	0	1312.62	-18272.2
4273	112.08	348.82	19.38	1912.09	0	1169.35	3513.22	-96.44	516.97	32.35	2539.94	0	1299.96	29442.6
4274	91.78	285.19	7.78	1897.59	0	1197.06	15254	-102.69	578.92	32.96	2486.61	0	1321.31	15352
4275	125.58	266.11	12.36	1889.11	0	1179.35	3155.21	-135.42	508.12	-15.79	2524.76	0	1305.23	4376.18
4276	66.99	228.73	11.9	1916.23	0	1188.45	5067.31	-117.95	527.95	-1.22	2488.65	0	1318.56	37675.1
4277	73.32	200.81	-7.55	1855.08	0	1189.06	12450.7	-133.29	485.23	12.28	2513.56	0	1316.78	283.58
4278	72.25	174.1	-0.38	1919.91	0	1188.09	849.55	-107.5	503.85	-31.43	2494.98	0	1316.71	15132.6
4279	19.38	133.51	-4.96	1833.58	0	1212.86	6919.6	-101.24	547.03	-27.16	2473.78	0	1321.83	21988.2
4280	44.78	134.74	-11.83	1907.21	0	1196.43	2132.91	-116.2	584.11	-5.95	2504.95	0	1326.3	-1980.78
4281	-0	-0	-0	2149	0	976.7	-0	-118.03	692.29	-26.7	2468.92	0	1328.47	30823
4282	11.29	108.03	-8.47	1911.58	0	1189.09	3406.91	-146.79	698.09	-33.87	2490.87	0	1331.91	20603.8
4283	-0	-0	-0	2149	0	976.7	-0	-151.52	733.49	-31.13	2471.78	0	1338.65	9688.93
4284	-6.64	67.75	-11.6	1892.58	0	1206.92	10570.3	-146.03	667.88	-54.55	2469.94	0	1330.33	28475.6
4285	-0	-0	-0	2149	0	976.7	-0	-151.29	684.2	-83.24	2473.34	0	1333.38	7445.5
4286	-0	-0	-0	2149	0	976.7	-0	-139.47	674.13	-61.11	2473.06	0	1337.09	8745.78
4287	-0	-0	-0	2149	0	976.7	-0	-127.64	699.46	-76.14	2457.78	0	1332.56	30300.2
4288	-0	-0	-0	2149	0	976.7	-0	-136.8	727.08	-100.71	2462.72	0	1337.37	1533.26
4289	-0	-0	-0	2149	0	976.7	-0	-121.15	711.36	-77.51	2454.34	0	1332.82	15203.3
4290	-0	-0	-0	2149	0	976.7	-0	-126.27	736.69	-80.95	2442.78	0	1335.88	20415.1
4291	-0	-0	-0	2149	0	976.7	-0	-121.92	714.11	-80.64	2453.45	0	1337.35	5056.63
4292	-0	-0	-0	2149	0	976.7	-0	-113.98	725.71	-67.21	2423.77	0	1336.25	21895.9
4293	-0	-0	-0	2149	0	976.7	-0	-122.76	719.45	-54.63	2436.68	0	1336.99	14368.8
4294	-0	-0	-0	2149	0	976.7	-0	-96.89	725.56	-62.94	2432.61	0	1334.69	10354.8
4295	-0	-0	-0	2149	0	976.7	-0	-107.19	720.52	-54.7	2411.53	0	1336.32	21612
4296	-0	-0	-0	2149	0	976.7	-0	-103.84	726.62	-40.59	2414.1	0	1338.16	14455.4
4297	-0	-0	-0	2149	0	976.7	-0	-86.67	709.23	-56.38	2415.67	0	1330.09	10660.3
4298	-6.48	-15.56	0.31	2110.15	0	811.84	-329.11	-91.55	718.54	-48.52	2400.96	0	1337.49	25230.5
4299	-0	-0	-0	2149	0	976.7	-0	-89.72	692.6	-33.19	2392.51	0	1337.19	12213.5
4300	-3.59	-19.07	-7.32	1763.82	0	973.46	10150.6	-78.05	685.12	-49.51	2386.36	0	1331.67	13927.8
4301	-0	-0	-0	2149	0	976.7	-0	-76.45	672.61	-47.07	2399.56	0	1331.23	18362.4
4302	-2.9	-20.29	0.46	2003.02	0	883.74	9630.25	-75.68	655.82	-29.91	2370.02	0	1336.27	12627.5
4303	-0	-0	-0	2149	0	976.7	-0	-66.15	630.04	-33.42	2365.18	0	1333.24	18797.9
4304	2.59	-17.55	-4.73	2081.57	0	846.44	5779.1	-60.96	620.73	-42.04	2384.6	0	1329.37	14526.2
4305	-0	-0	-0	2149	0	976.7	-0	-52.64	600.13	-32.81	2354.42	0	1329.42	13043.4
4306	-0	-0	-0	2149	0	976.7	-0	-50.81	581.05	-20.98	2359.87	0	1335.32	26141.5
4307	-0	-0	-0	2149	0	976.7	-0	-51.19	568.85	-38.22	2339.5	0	1334.5	10206.2
4308	-0	-0	-0	2149	0	976.7	-0	-30.52	541.23	-36.47	2343.39	0	1324.13	15247.5
4309	-0	-0	-0	2149	0	976.7	-0	-44.56	524.14	-28.92	2340.94	0	1329.49	15433.8
4310	-0	-0	-0	2149	0	976.7	-0	-29.07	507.81	-28.99	2314.49	0	1337.2	16477.5
4311	-0	-0	-0	2149	0	976.7	-0	-23.96	484.01	-34.94	2318.37	0	1328.05	16258.5
4312	-0	-0	-0	2149	0	976.7	-0	-27.01	475.01	-30.14	2329.8	0	1329.26	12661.6
4313	-0	-0	-0	2149	0	976.7	-0	-13.73	453.34	-31.13	2296.27	0	1329.51	15721
4314	-0	-0	-0	2149	0	976.7	-0	-23.5	435.49	-31.66	2290.94	0	1329.54	18647.4
4315	-0	-0	-0	2149	0	976.7	-0	-9.16	427.7	-26.4	2296.41	0	1335.49	17945.1
4316	-0	-0	-0	2149	0	976.7	-0	-13.5	408.02	-40.05	2289.64	0	1319.05	8292.76
4317	-0	-0	-0	2149	0	976.7	-0	-14.5	398.25	-31.28	2284.47	0	1329.65	19366.3
4318	-0	-0	-0	2149	0	976.7	-0	-4.2	383.76	-20.9	2270.86	0	1339.89	17068.8
4319	-0	-0	-0	2149	0	976.7	-0	-7.55	374.45	-37.61	2285.37	0	1318.64	12821.4
4320	-0	-0	-0	2149	0	976.7	-0	-5.34	366.97	-33.11	2271.98	0	1327.31	15909.4
4321	-1.37	-18.16	-2.75	2009.8	0	868.32	6762.27	-4.96	358.43	-28.61	2248.71	0	1333.51	13177.7
4322	-0	-0	-0	2149	0	976.7	-0	-3.97	345	-29.83	2250.86	0	1327.92	18224.5
4323	-3.51	-16.94	0.23	1987.24	0	832.6	7718.2	1.68	346.22	-35.1	2263.09	0	1328.27	12717.4
4324	-0	-0	-0	2149	0	976.7	-0	0.76	333.71	-32.35	2252.78	0	1323.04	12745.1
4325	-0	-0	-0	2149	0	976.7	-0	-3.51	329.13	-26.09	2221.67	0	1331.76	12909.4
4326	-0	-0	-0	2149	0	976.7	-0	10.3	331.42	-23.5	2248.36	0	1334.13	19253.8
4327	-0	-0	-0	2149	0	976.7	-0	1.45	325.47	-25.79	2252.72	0	1326.71	14404.2
4328	-0	-0	-0	2149	0	976.7	-0	1.83	325.16	-25.18	2214.64	0	1327.32	11542.7
4329	-0	-0	-0	2149	0	976.7	-0	10.76	324.4	-18.54	2217.7	0	1333.78	19216.1
4330	-0	-0	-0	2149	0	976.7	-0	5.87	324.71	-19.23	2225.96	0	1332.11	16388.2
4331	-4.88	-15.72	-3.2	2061.43	0	889.67	8717.36	10.76	324.86	-16.02	2214.83	0	1330.55	14594.6
4332	-0	-0	-0	2149	0	976.7	-0	6.79	329.9	-18.62	2207.31	0	1331.23	14264.4
4333	-0	-0	-0	2149	0	976.7	-0	10.38	320.59	-16.86	2190.37	0	1327.02	16835.4
4334	-0	-0	-0	2149	0	976.7	-0	18.92	340.88	-11.98	2217.42	0	1339.1	18342.4
4335	-0	-0	-0	2149	0	976.7	-0	5.65	332.49	-18.77	2200.15	0	1328.78	10538.6
4336	-0	-0	-0	2149	0	976.7	-0	14.11	335.08	-15.87	2170.94	0	1333.45	15507.4
4337	-0	-0	-0	2149	0	976.7	-0	12.05	354.46	-13.43	2200.35	0	1344.59	14075.6
4338	-0	-0	-0	2149	0	976.7	-0	16.86	338.44	-12.13	2203.76	0	1329.33	18435.2
4339	-0	-0	-0	2149	0	976.7	-0	11.83	356.9	-17.55	2183.57	0	1339.75	16222.8
4340	-0	-0	-0	2149	0	976.7	-0	6.56	354.31	-16.71	2178.82	0	1340.74	12879.4
4341	-0	-0	-0	2149	0	976.7	-0	23.73	359.95	-17.85	2197.51	0	1340.22	18237.9
4342	-0	-0	-0	2149	0	976.7	-0	8.47	368.04	-23.42	2182.02	0	1340	14350.1
4343	-0	-0	-0	2149	0	976.7	-0	16.78	370.64	-16.1	2192.62	0	1350.19	19330.6
4344	-0	-0	-0	2149	0	976.7	-0	10.83	380.1	-25.63	2158.62	0	1347.89	13733.1
4345	-0	-0	-0	2149	0	976.7	-0	17.85	388.79	-26.63	2186.89	0	1346.51	17992.3
4346	-0	-0	-0	2149	0	976.7	-0	12.74	393.68	-22.51	2171.66	0	1355.23	19443.3
4347	-0	-0	-0	2149	0	976.7	-0	8.32	404.36	-28.31	2162.21	0	1355.57	14136.4
4348	-0	-0	-0	2149	0	976.7	-0	10.38	404.05	-27.54	2156.03	0	1355.62	16767.9
4349	-0	-0	-0	2149	0	976.7	-0	17.01	421.14	-31.43	2173.08	0	1355.5	16635.3
4350	-0	-0	-0	2149	0	976.7	-0	9.16	417.94	-27.16	2165.58	0	1357.87	17257.6
4351	-0	-0	-0	2149	0	976.7	-0	8.24	430.6	-28.15	2145.11	0	1363.28	14850
4352	-1.6	-22.43	-4.88	2338.51	0	891.73	5858.62	16.71	441.13	-30.36	2162.75	0	1360.9	19386
4353	-0	-0	-0	2149	0	976.7	-0	10.83	441.74	-32.65	2158.25	0	1358.71	16703.9
4354	-0	-0	-0	2149	0	976.7	-0	16.63	463.56	-32.73	2147.5	0	1367.45	16245.8
4355	-0	-0	-0	2149	0	976.7	-0	10.99	458.98	-30.67	2145.9	0	1361.37	19337.5
4356	-0	-0	-0	2149	0	976.7	-0	16.48	475.46	-37.69	2155.55	0	1365.08	13487.5
4357	-3.74	-15.87	-3.81	2029.46	0	886.34	8823.91	21.13	487.06	-31.97	2149.15	0	1367.72	18591.9
4358	-0	-0	-0	2149	0	976.7	-0	9.16	483.55	-32.35	2144.71	0	1363.5	17520.4
4359	-0	-0	-0	2149	0	976.7	-0	23.12	502.62	-39.98	2138.09	0	1365.83	15961.2
4360	-0	-0	-0	2149	0	976.7	-0	24.57	515.14	-36.39	2153.03	0	1366.7	18287.6
4361	-0	-0	-0	2149	0	976.7	-0	13.43	516.2	-41.05	2134.76	0	1361.59	17315.2
4362	-0	-0	-0	2149	0	976.7	-0	27.92	527.34	-35.71	2117.39	0	1370.37	16832.2
4363	-0	-0	-0	2149	0	976.7	-0	16.48	546.88	-40.13	2135.61	0	1367.83	14714.9
4364	-0	-0	-0	2149	0	976.7	-0	25.63	542.6	-40.82	2127.1	0	1361.11	18539.9
4365	-0	-0	-0	2149	0	976.7	-0	29.53	560	-34.03	2116.28	0	1371.96	20898
4366	-0	-0	-0	2149	0	976.7	-0	16.78	566.86	-38.07	2112.11	0	1367.11	15415.8
4367	-0	-0	-0	2149	0	976.7	-0	40.59	573.58	-41.35	2121.14	0	1364.71	19767.9
4368	1.91	-16.94	-7.86	1751.82	0	875.79	7191.29	27.69	592.65	-36.32	2111.29	0	1369.6	18359.8
4369	-0	-0	-0	2149	0	976.7	-0	37.69	585.17	-36.77	2102.53	0	1366.23	19971.9
4370	-7.93	-17.24	-0.61	2112.54	0	796.18	5583.91	39.98	612.95	-42.34	2098.37	0	1370.29	17481
4371	-0	-0	-0	2149	0	976.7	-0	31.81	610.35	-43.26	2104.38	0	1365.39	15911.9
4372	-0	-0	-0	2149	0	976.7	-0	45.85	622.41	-44.02	2087.76	0	1366.13	18823
4373	-0	-0	-0	2149	0	976.7	-0	39.75	628.97	-38.15	2087.6	0	1370.64	16726
4374	-0	-0	-0	2149	0	976.7	-0	42.72	634.61	-42.04	2093.87	0	1364.41	18926.9
4375	-0	-0	-0	2149	0	976.7	-0	51.57	642.85	-42.65	2080.4	0	1363.71	17308.3
4376	-0	-0	-0	2149	0	976.7	-0	46.16	651.09	-35.32	2078.56	0	1369.48	18092.7
4377	-0	-0	-0	2149	0	976.7	-0	54.17	652.01	-37.99	2070.28	0	1366.15	20371.8
4378	-0	-0	-0	2149	0	976.7	-0	60.12	663.15	-39.6	2064.9	0	1366.97	19670.7
4379	-0	-0	-0	2149	0	976.7	-0	61.19	668.33	-41.2	2061.33	0	1365.99	17470.6
4380	-0	-0	-0	2149	0	976.7	-0	69.73	668.03	-37.92	2054.59	0	1365.8	20037.6
4381	-0	-0	-0	2149	0	976.7	-0	67.75	680.39	-34.71	2051.03	0	1368.68	18815.3
4382	-0	-0	-0	2149	0	976.7	-0	76.29	681.3	-40.28	2050.32	0	1365.71	18729.7
4383	-0	-0	-0	2149	0	976.7	-0	79.96	683.75	-40.36	2029.33	0	1364.48	20748.3
4384	-0	-0	-0	2149	0	976.7	-0	75	688.17	-34.1	2035.38	0	1370.04	15425.9
4385	-8.7	-15.41	-5.04	2136.67	0	941.57	8751.75	93.92	689.24	-38.83	2026.96	0	1365.7	21656
4386	-0	-0	-0	2149	0	976.7	-0	91.09	686.8	-43.49	2031.97	0	1362.27	20396.6
4387	-0.84	-21.51	-2.21	1686.46	0	839.85	8276.46	89.65	689.39	-38.15	2014.12	0	1367.18	16443.6
4388	-0	-0	-0	2149	0	976.7	-0	102.39	680.24	-38.53	2011.06	0	1364.98	19624.8
4389	-0	-0	-0	2149	0	976.7	-0	95.6	684.97	-43.18	2019.19	0	1363.64	16879
4390	-0	-0	-0	2149	0	976.7	-0	110.78	679.02	-36.93	2009.38	0	1365.97	18922
4391	-0	-0	-0	2149	0	976.7	-0	97.05	666.35	-41.5	1983.4	0	1363.36	15422.9
4392	-0	-0	-0	2149	0	976.7	-0	118.03	667.27	-37.77	2005.37	0	1366.55	19081.1
4393	-0	-0	-0	2149	0	976.7	-0	117.42	657.5	-36.47	1990.97	0	1365.91	16669.8
4394	-0	-0	-0	2149	0	976.7	-0	111.16	644.68	-39.14	1980.2	0	1362.52	17064.9
4395	-0	-0	-0	2149	0	976.7	-0	124.66	633.09	-39.37	1978.1	0	1365.58	15414.9
4396	-0	-0	-0	2149	0	976.7	-0	123.9	630.49	-40.13	1972.76	0	1366.45	14154.3
4397	-0	-0	-0	2149	0	976.7	-0	129.62	601.35	-38.53	1971.04	0	1362.59	18083.2
4398	-0	-0	-0	2149	0	976.7	-0	129.55	597.23	-42.42	1961.3	0	1364.38	15428
4399	-0	-0	-0	2149	0	976.7	-0	130.62	565.19	-39.29	1944.69	0	1362.76	13028.6
4400	-0	-0	-0	2149	0	976.7	-0	141.83	558.01	-37.23	1956.12	0	1364.18	18691.1
4401	-0	-0	-0	2149	0	976.7	-0	133.59	532.84	-40.13	1939.82	0	1364	10879.6
4402	-0	-0	-0	2149	0	976.7	-0	136.57	503.39	-43.11	1924.3	0	1357.69	16568.3
4403	-39.44	592.96	12.82	2477.03	0	1183.84	-4468.27	137.02	479.43	-39.9	1924.45	0	1359.11	14847.4
4404	-17.47	448.76	-45.32	2557.63	0	1219.6	-33665	137.18	486.91	-31.97	1955.45	0	1362.84	15461.4
4405	8.77	409.09	23.96	2477.82	0	1213.88	74541.4	133.74	422.36	-55.47	1915.31	0	1347.54	25078.8
4406	-0	-0	-0	2149	0	976.7	-0	144.2	407.1	-47.68	1925.08	0	1350.03	27171.5
4407	-0	-0	-0	2149	0	976.7	-0	121.31	373.38	-20.83	1917.54	0	1352.12	18039.5
4408	-72.4	519.71	-2.44	2462.41	0	1199.43	36433.7	123.52	332.79	-46.92	1931.32	0	1337.49	26898.5
4409	-0	-0	-0	2149	0	976.7	-0	122.38	298	-35.78	1917.94	0	1336.06	31859.2
4410	-98.65	504.46	-6.71	2452.36	0	1217.7	-26984.3	83.08	251.31	3.05	1878.61	0	1341.4	8878.99
4411	-143.97	468.6	8.39	2521.63	0	1217.28	42946.3	89.04	213.17	-16.78	1861.71	0	1329.75	24371.7
4412	-0	-0	-0	2149	0	976.7	-0	64.24	165.1	-13.2	1868.51	0	1316.1	27114.6
4413	-79.57	447.54	-20.45	2469.65	0	1209.23	-17147.3	30.98	158.69	16.94	1828.85	0	1321.84	5813.01
4414	-0	-0	-0	2149	0	976.7	-0	39.83	112.92	10.83	1788.34	0	1297.64	17636.2
4415	-70.65	461.88	16.02	2424.9	0	1212.83	-21834.3	3.05	118.87	-2.75	1783.4	0	1302.71	18875.2
4416	-65	458.37	20.68	2470.84	0	1216.98	9313.67	14.72	93.38	27.69	1738.95	0	1306.29	1489.01
4417	-102.16	510.71	16.17	2441.1	0	1212.74	20245.1	20.9	73.39	17.93	1717.31	0	1288.77	10705.1
4418	-64.24	487.82	-2.52	2432.14	0	1215.32	-23431.1	-7.32	65.92	2.14	1680.67	0	1267.06	14594.2
4419	-110.32	529.94	41.58	2439.31	0	1211.99	21264.8	-0	-0	-0	2149	0	1465.7	-0
4420	-99.33	515.75	-3.97	2437.59	0	1213.02	2919.86	0.08	40.74	18.16	1602.59	0	1267.82	3768.49
4421	-94.76	560.61	16.25	2420.99	0	1208.14	-9362.06	-0	-0	-0	2149	0	1465.7	-0
4422	-144.81	610.66	51.57	2416.66	0	1212.54	32636.7	-0	-0	-0	2149	0	1465.7	-0
4423	-106.66	683.59	26.55	2431.84	0	1203.37	-10908.3	-0	-0	-0	2149	0	1465.7	-0
4424	-140.38	716.25	38.07	2403.96	0	1200.94	2079.43	-0	-0	-0	2149	0	1465.7	-0
4425	-141.53	683.44	67.67	2425.98	0	1206.94	24310.7	-0	-0	-0	2149	0	1465.7	-0
4426	-108.34	695.8	59.66	2399.3	0	1196.94	-8016.26	-0	-0	-0	2149	0	1465.7	-0
4427	-143.36	663.45	43.95	2421.47	0	1205.43	15267.9	-0	-0	-0	2149	0	1465.7	-0
4428	-110.47	694.43	56.84	2409.26	0	1197.9	11395.2	-0	-0	-0	2149	0	1465.7	-0
4429	-110.86	690.16	55.62	2397.15	0	1201.97	-4593.26	-0	-0	-0	2149	0	1465.7	-0
4430	-120.7	699.92	54.55	2409.88	0	1203.2	18309	-0	-0	-0	2149	0	1465.7	-0
4431	-93.23	704.5	47	2383.86	0	1200.32	8215.16	-0	-0	-0	2149	0	1465.7	-0
4432	-104.37	691.07	56.23	2394.36	0	1202.79	6916.19	-0	-0	-0	2149	0	1465.7	-0
4433	-98.57	688.48	52.95	2374.87	0	1200.89	12036.1	2.67	-17.85	9	2764.71	0	1692.59	12467.7
4434	-75.84	666.2	32.04	2386.09	0	1201.9	1386.03	-0	-0	-0	2149	0	1465.7	-0
4435	-93.54	671.84	50.35	2366.33	0	1200.13	8764.91	-0	-0	-0	2149	0	1465.7	-0
4436	-70.27	656.28	55.08	2373.09	0	1200.55	9945.47	-7.02	-19.23	10.53	2968.76	0	1619.14	19919.4
4437	-71.72	652.01	45.47	2370.31	0	1201.34	4446.41	-0	-0	-0	2149	0	1465.7	-0
4438	-75.53	645.75	47.99	2360.48	0	1199.25	10255.2	-0	-0	-0	2149	0	1465.7	-0
4439	-53.94	634.16	53.48	2362.06	0	1197.79	7779.69	-3.51	-23.8	7.48	2687.11	0	1703.99	20562.6
4440	-75.38	630.34	48.22	2344.66	0	1198.66	3893.9	-0	-0	-0	2149	0	1465.7	-0
